ID,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
/player/207439/leandro-paredes/190075/,76,55,60,84,71,78,79,78,82,82,75,69,77,74,77,82,61,79,69,77,83,72,74,82,57,74,73,75,75,9,14,6,9,10
/player/224425/marius-wolf/190075/,75,74,64,74,62,77,69,71,62,77,83,84,68,75,66,75,55,86,72,67,73,66,74,74,52,70,68,60,58,12,15,7,16,8
/player/201510/layvin-kurzawa/190075/,79,73,75,80,61,76,73,53,72,80,79,74,75,80,72,69,82,77,72,67,75,74,76,75,54,76,71,77,79,14,10,7,9,15
/player/198133/leandro-bacuna/190075/,69,60,63,68,69,68,76,71,68,67,76,79,77,63,66,78,72,79,77,67,74,64,59,67,76,68,58,66,64,15,8,14,16,15
/player/242075/josh-sargent/190075/,43,68,58,56,58,66,62,56,46,67,79,76,76,61,67,67,64,67,60,58,56,38,60,54,57,61,29,27,21,8,7,9,8,9
/player/233201/chris-mepham/190075/,35,29,67,66,32,58,40,31,59,66,64,65,51,67,64,41,74,69,75,27,70,71,35,53,42,64,72,73,73,10,10,12,14,12
/player/230977/miguel-almiron/190075/,71,74,43,80,75,83,74,70,71,81,90,90,86,79,64,78,46,85,52,73,65,50,74,80,64,76,43,53,49,6,9,13,13,12
/player/186392/joel-ward/190075/,72,46,73,69,33,64,43,34,69,69,55,62,61,74,60,64,65,72,71,59,74,76,64,66,40,72,74,77,78,8,7,7,10,11
/player/236311/marko-rog/190075/,75,62,47,82,65,77,64,57,78,78,78,75,63,72,67,70,48,64,68,74,74,58,62,76,60,76,64,68,66,6,15,12,13,12
/player/197786/giulio-donati/190075/,67,33,70,66,32,65,55,46,70,70,68,74,66,73,69,65,68,77,75,43,92,73,49,51,51,66,73,76,72,16,15,8,9,8
/player/198554/anthony-ujah/190075/,50,72,81,62,61,71,57,45,55,67,69,75,69,71,67,83,92,66,78,65,62,38,70,52,69,72,20,29,23,10,11,15,15,7
/player/245428/chima-okoroji/190075/,56,26,49,53,21,56,49,36,41,54,67,68,72,52,71,35,58,54,52,28,60,55,37,39,35,41,57,60,61,13,14,10,8,11
/player/221168/dawid-kownacki/190075/,54,73,66,66,63,70,52,32,59,70,78,76,73,70,67,76,68,72,73,57,58,42,75,62,72,71,20,18,16,15,13,9,9,11
/player/247412/andy-pelmard/190075/,42,26,56,65,33,43,44,27,45,58,65,65,44,56,73,49,67,58,54,24,60,61,31,33,48,58,60,64,65,8,14,5,7,9
/player/247402/maxime-pelican/190075/,59,62,42,55,48,68,55,43,47,63,60,65,59,47,71,76,42,49,55,52,33,25,57,52,63,58,23,37,36,10,8,13,7,7
/player/237410/vasyl-kravets/190075/,69,43,63,63,28,65,43,59,25,68,75,72,58,68,53,69,62,69,81,68,59,68,46,39,40,59,64,70,71,6,11,11,11,5
/player/53914/phil-jagielka/190075/,53,30,77,70,44,49,55,31,66,60,40,51,45,72,61,64,78,33,76,54,78,75,48,39,55,76,77,77,76,32,33,38,32,34
/player/177358/morgan-schneiderlin/190075/,65,58,69,78,56,68,68,63,73,78,58,58,65,74,69,71,68,77,75,56,81,80,63,69,56,77,76,77,76,6,11,12,14,7
/player/225668/karlan-grant/190075/,38,69,60,55,56,66,39,35,31,65,86,88,71,65,60,65,72,68,62,64,35,25,67,53,55,58,53,23,24,11,10,13,15,14
/player/226129/jon-gorenc-stankovic/190075/,41,48,66,69,39,56,52,29,66,64,50,48,52,65,49,61,60,60,69,40,64,63,53,60,40,65,66,67,65,9,10,12,8,7
/player/230068/demeaco-duhaney/190075/,56,27,50,51,37,57,47,30,44,59,70,78,72,54,66,51,65,67,65,25,56,56,50,43,32,46,56,59,61,14,14,13,10,6
/player/200841/carl-jenkinson/190075/,71,41,62,66,60,67,60,52,64,68,58,73,60,69,66,72,63,64,69,41,71,66,67,62,49,62,69,73,72,12,15,15,11,12
/player/221618/lys-mousset/190075/,48,69,67,57,61,73,53,41,44,72,79,76,71,62,68,76,67,63,69,70,37,22,67,55,70,60,19,20,17,12,14,13,6,16
/player/139062/willy-caballero/190075/,12,11,22,33,13,12,23,11,48,30,43,46,39,71,55,23,70,37,69,14,30,19,7,47,16,57,14,11,12,74,72,71,76,74
/player/163600/john-ruddy/190075/,14,7,12,25,11,11,13,13,23,24,38,43,23,72,22,24,68,36,71,15,24,22,15,39,18,53,11,11,11,71,66,72,70,73
/player/230882/jack-simpson/190075/,39,30,67,57,40,51,35,36,50,56,55,57,50,62,59,58,70,66,74,26,65,64,33,42,45,52,65,67,66,8,6,5,8,6
/player/157665/scott-dann/190075/,30,40,81,59,29,38,30,29,58,60,32,33,42,77,51,52,66,46,77,32,72,77,36,48,30,70,77,76,75,6,10,15,7,9
/player/188988/manuel-lanzini/190075/,74,70,56,80,61,86,76,76,77,85,84,76,85,72,89,75,75,73,39,75,48,27,73,79,73,77,27,36,25,14,9,6,7,15
/player/236624/aymen-barkok/190075/,60,63,61,72,55,80,63,60,64,81,70,70,75,67,68,65,55,63,67,60,56,52,64,68,53,52,47,59,61,7,12,13,8,13
/player/246952/younn-zahary/190075/,31,29,60,48,27,31,27,35,38,50,64,68,48,47,47,46,72,60,77,25,68,63,30,30,48,55,65,70,66,13,9,7,11,5
/player/202088/felix-klaus/190075/,74,73,45,74,60,78,69,69,57,76,85,79,77,75,78,75,67,85,68,65,63,34,74,71,62,68,42,33,29,7,6,13,6,8
/player/192012/diego-reyes/190075/,49,45,78,77,37,67,45,36,68,74,63,65,68,73,55,49,70,66,69,47,64,79,44,52,50,67,78,76,79,8,14,12,7,8
/player/213432/facundo-ferreyra/190075/,49,80,82,67,70,74,48,42,53,76,68,69,78,75,68,75,68,72,73,68,58,23,80,66,70,79,22,29,26,11,11,8,14,15
/player/189067/miguel-britos/190075/,43,37,73,60,22,47,47,52,64,58,37,38,45,67,53,30,76,41,79,31,83,73,24,31,51,66,74,73,71,12,13,11,10,11
/player/246061/andres-solano/190075/,61,28,56,57,26,60,41,34,52,64,67,66,64,62,73,49,62,63,52,35,62,63,47,46,40,60,60,62,62,8,6,13,9,10
/player/191628/leandro-chichizola/190075/,11,16,17,14,14,17,15,14,13,15,49,54,66,69,44,17,75,31,52,17,15,16,14,42,25,57,15,12,11,77,77,68,75,78
/player/203315/georg-teigl/190075/,74,54,59,64,49,66,56,48,44,64,79,79,68,66,68,59,74,78,67,54,69,55,64,51,56,63,61,64,66,10,13,13,16,10
/player/221271/theo-pellenard/190075/,69,32,63,67,33,65,54,39,59,67,65,63,58,66,61,39,73,73,69,38,63,67,52,49,42,61,68,69,66,10,9,12,9,14
/player/181456/romain-genevois/190075/,71,49,73,64,26,56,43,27,55,60,54,62,59,67,62,37,82,64,78,31,76,68,19,55,40,65,71,74,74,10,8,9,14,13
/player/244068/keven-schlotterbeck/190075/,24,17,61,65,15,42,29,32,62,53,52,53,54,58,54,31,58,64,75,19,59,62,24,55,39,54,67,70,66,13,14,11,10,8
/player/247833/aaron-rowe/190075/,58,49,37,53,48,65,58,47,48,63,72,77,68,42,66,62,38,38,49,50,40,17,50,48,52,52,22,27,21,9,15,7,12,13
/player/208607/martin-mantovani/190075/,47,37,75,67,55,55,63,45,65,60,36,33,48,68,61,59,66,53,80,34,79,73,46,33,42,64,74,71,67,9,9,11,14,12
/player/240259/mehdi-merghem/190075/,61,54,46,67,48,65,51,50,58,65,73,68,76,57,71,58,57,63,61,56,57,52,56,60,53,54,45,55,49,10,14,14,10,10
/player/188271/floyd-ayite/190075/,63,66,58,68,64,71,66,67,59,70,79,80,82,71,77,78,70,77,70,68,48,22,63,65,60,55,45,31,22,16,6,12,14,9
/player/193116/maxime-gonalons/190075/,61,55,74,74,60,67,57,57,74,74,65,54,63,75,65,77,78,62,78,59,83,77,60,65,68,73,71,79,74,11,11,11,8,5
/player/240319/timothy-tillman/190075/,58,49,39,68,47,70,50,45,50,70,68,66,69,57,67,48,60,60,58,44,34,29,54,59,44,50,28,27,30,15,6,6,14,12
/player/199721/mathieu-gorgelin/190075/,11,13,11,12,10,20,17,13,14,14,47,48,40,64,46,18,61,30,72,16,15,17,14,20,14,49,9,15,17,73,64,70,62,71
/player/239575/gerzino-nyamsi/190075/,32,24,61,62,27,32,33,29,43,57,57,60,52,59,44,45,71,59,81,23,65,63,29,31,43,49,66,60,56,13,5,13,14,13
/player/221832/lucas-olaza/190075/,75,50,46,71,44,68,76,80,64,73,73,73,68,64,80,79,60,75,65,78,70,70,67,64,72,65,67,72,74,8,14,11,11,12
/player/202445/rodrigo-ely/190075/,34,18,73,62,15,50,20,18,54,55,60,66,59,72,41,52,76,63,88,38,75,75,22,22,35,62,74,76,74,13,10,9,9,11
/player/238463/amadou-haidara/190075/,68,68,50,77,61,76,75,62,73,76,79,77,76,77,74,75,76,80,69,74,62,71,74,76,62,80,59,70,66,7,11,8,7,10
/player/107298/yohann-pele/190075/,15,14,16,34,11,13,14,15,33,18,37,40,33,70,52,17,67,32,75,13,33,24,15,14,13,64,14,13,12,75,75,67,73,74
/player/240311/luca-zidane/190075/,12,8,12,22,6,10,14,11,15,14,33,32,36,54,49,15,63,38,50,5,16,14,5,45,19,36,13,11,13,65,60,61,62,61
/player/231410/brahim-diaz/190075/,53,66,30,71,44,76,62,47,50,74,83,76,84,61,86,70,65,58,38,63,41,20,65,64,58,64,43,23,21,13,9,13,10,6
/player/181402/william-vainqueur/190075/,64,50,62,74,56,71,52,45,71,73,69,67,64,76,70,75,73,91,80,62,80,80,56,64,32,76,70,74,71,15,8,15,11,12
/player/241497/colin-dagba/190075/,70,28,53,71,37,66,50,41,60,68,84,82,83,59,87,67,64,65,49,51,67,66,59,58,38,59,67,68,69,7,6,9,11,11
/player/240740/callum-hudson-odoi/190075/,63,61,53,69,52,80,64,64,63,76,86,84,84,63,71,60,72,60,69,57,50,23,62,64,55,67,22,33,36,14,13,11,15,5
/player/237692/phil-foden/190075/,68,63,47,79,48,76,68,57,74,78,78,73,86,69,88,70,50,71,43,61,62,58,69,76,48,78,56,58,47,8,15,6,10,13
/player/199909/pavao-pervan/190075/,19,9,15,22,8,14,15,14,23,15,32,27,36,58,33,23,44,23,54,15,28,15,5,31,14,30,16,21,19,68,70,65,67,68
/player/248174/nassim-boujellab/190075/,50,58,49,62,52,70,54,55,56,69,65,67,70,58,56,58,52,58,46,50,55,28,51,61,59,58,47,40,44,15,15,7,10,7
/player/220609/valentin-vada/190075/,72,67,55,76,64,72,73,74,73,75,63,61,75,74,77,67,55,71,71,59,62,72,71,74,58,68,68,68,61,8,13,15,16,6
/player/226130/florian-miguel/190075/,64,52,59,65,40,61,55,39,58,63,64,69,66,65,67,50,71,62,77,44,66,70,55,59,41,66,65,66,68,8,11,8,16,8
/player/238511/thomas-basila/190075/,50,28,71,63,37,30,28,28,52,63,62,61,63,48,51,42,65,62,68,27,62,58,31,28,42,57,60,64,62,10,6,11,12,5
/player/201377/jeison-murillo/190075/,56,37,76,68,54,58,38,26,66,64,75,76,77,73,72,68,89,72,80,13,88,81,45,58,46,75,77,80,82,14,13,8,11,14
/player/237156/moussa-wague/190075/,69,36,54,62,31,71,32,31,56,68,84,79,79,65,85,56,84,67,50,32,68,67,63,55,39,66,61,68,68,11,10,12,15,15
/player/247819/nico-schlotterbeck/190075/,29,21,62,45,29,29,36,35,42,42,53,61,49,52,51,51,60,44,72,26,60,57,22,36,38,41,58,63,59,8,10,8,14,13
/player/246672/ander-barrenetxea/190075/,41,64,56,62,50,71,48,26,53,67,73,75,76,65,63,53,67,53,38,48,35,17,59,61,59,60,32,12,14,13,11,11,5,13
/player/248357/alexandre-lauray/190075/,42,20,63,46,34,37,34,38,48,44,67,69,59,58,76,42,67,65,48,22,58,60,24,32,48,50,56,69,65,12,12,11,14,13
/player/246807/till-cissokho/190075/,29,29,57,43,31,31,32,33,34,37,55,54,42,54,30,46,68,62,85,28,52,61,31,28,46,45,58,69,64,14,8,7,6,11
/player/242000/konstantinos-mavropanos/190075/,37,30,66,47,30,41,32,37,48,42,52,60,55,57,37,45,67,64,79,26,65,62,30,37,42,53,70,74,72,12,11,11,10,7
/player/248230/jonas-carls/190075/,56,42,43,60,34,58,42,46,52,61,64,65,57,58,64,44,55,62,52,40,56,63,48,40,50,56,51,64,59,15,5,8,7,6
/player/220245/bongani-zungu/190075/,72,65,59,74,71,76,75,59,73,77,61,63,68,73,66,70,76,77,74,61,74,70,67,72,69,75,67,72,69,6,14,12,15,16
/player/239817/boubakary-soumare/190075/,56,51,60,70,52,75,59,53,67,78,69,72,64,65,64,64,68,68,74,57,68,70,62,63,52,60,65,69,64,11,6,13,5,10
/player/213114/diego-rolan/190075/,73,76,66,74,66,76,66,70,62,74,74,78,77,76,69,74,72,68,66,63,64,34,78,74,75,69,52,33,35,14,7,7,7,14
/player/211061/alexandru-maxim/190075/,70,63,40,70,72,80,81,72,70,74,77,55,87,70,78,68,52,69,49,70,48,43,67,74,72,68,27,30,23,14,8,9,9,10
/player/192658/sebastian-jung/190075/,78,42,61,75,44,71,70,45,74,74,69,68,68,72,75,72,73,47,66,54,76,72,53,64,44,74,75,73,72,11,10,8,8,12
/player/232284/mark-travers/190075/,16,14,15,36,13,13,13,14,17,16,32,31,31,35,52,29,58,26,53,13,17,12,11,34,15,33,11,15,14,60,58,60,57,59
/player/172203/fraser-forster/190075/,19,13,13,27,19,20,10,19,19,33,26,35,32,69,42,36,59,29,80,12,40,22,13,44,22,56,11,13,12,70,75,60,75,77
/player/207998/danny-ward/190075/,13,11,13,30,13,19,15,14,42,23,46,44,38,70,53,25,64,22,60,16,25,20,7,38,20,56,8,20,18,74,72,64,72,74
/player/194319/danny-ward/190075/,63,68,65,62,64,67,60,63,61,66,73,73,69,65,68,74,88,68,70,67,54,23,66,63,64,63,36,33,32,13,11,15,11,8
/player/199987/jasper-cillessen/190075/,17,10,12,50,19,12,10,10,35,32,54,50,48,78,50,35,71,40,67,15,25,25,11,60,21,61,18,12,11,80,83,75,81,82
/player/244863/yassine-benrahou/190075/,59,50,46,63,49,72,67,64,62,71,75,65,69,58,68,60,54,34,46,46,41,31,61,67,60,61,41,43,47,10,13,8,11,14
/player/198504/josip-drmic/190075/,70,75,71,73,74,74,76,51,63,72,75,77,69,72,73,77,72,65,72,72,72,35,75,57,74,72,28,37,40,7,9,13,8,13
/player/192732/edgar-prib/190075/,73,61,55,72,63,73,71,68,67,73,70,68,68,67,72,74,71,60,67,76,63,66,69,70,57,65,70,66,66,6,15,8,10,6
/player/248603/loic-mbe-soh/190075/,49,25,64,65,33,34,34,29,48,52,67,65,43,57,54,39,69,64,72,22,66,63,30,32,46,58,56,68,64,9,8,6,6,10
/player/248138/herman-moussaki/190075/,42,70,68,51,47,60,42,45,37,55,70,68,52,57,52,62,66,61,64,64,32,19,52,53,66,49,21,16,14,11,12,6,5,7
/player/201145/mickael-le-bihan/190075/,56,75,70,55,67,71,50,59,54,71,63,55,68,69,64,68,78,55,78,60,67,56,77,60,49,67,45,40,39,13,16,8,8,13
/player/219795/joel-coleman/190075/,11,17,11,29,18,17,20,11,17,19,40,49,48,55,60,22,58,40,60,16,16,16,11,11,25,48,16,12,13,63,61,62,62,64
/player/216150/davide-zappacosta/190075/,81,59,69,74,69,76,74,59,68,74,76,81,72,76,73,75,67,86,68,72,75,76,71,64,59,73,76,78,79,11,9,8,6,11
/player/246147/mason-greenwood/190075/,54,67,60,62,61,66,62,62,61,66,78,76,73,63,65,67,63,69,64,65,44,34,66,62,58,68,23,36,30,5,6,6,9,8
/player/243627/yacine-adli/190075/,62,46,60,67,50,74,60,50,65,72,62,61,65,56,57,67,59,59,63,53,53,51,59,70,55,65,59,57,55,14,12,9,10,14
/player/157479/pedro-lopez-munoz/190075/,76,53,53,71,51,68,69,56,64,71,68,68,69,69,73,72,66,62,63,66,77,73,59,59,58,67,76,73,66,10,12,16,12,14
/player/239907/raphael-dwamena/190075/,56,72,65,65,55,70,66,42,44,66,76,83,70,65,66,73,62,72,82,67,47,25,64,64,66,73,12,13,20,7,7,10,15,6
/player/228357/kevin-soni/190075/,55,58,64,63,57,74,55,48,50,71,72,75,72,62,68,54,67,52,64,47,56,32,61,60,53,60,50,42,37,8,12,7,8,9
/player/226504/george-timotheou/190075/,34,21,56,57,22,47,28,31,51,54,65,63,53,50,57,50,74,63,78,39,63,57,32,37,46,50,60,65,62,14,16,9,15,6
/player/193272/samuel-sahin-radlinger/190075/,12,15,12,24,8,10,19,16,25,23,42,37,36,64,42,20,55,29,59,12,16,12,13,45,16,51,13,13,20,70,62,59,68,71
/player/242187/christoph-baumgartner/190075/,47,40,49,70,53,60,53,52,65,64,54,55,67,51,69,56,52,50,47,35,45,34,45,67,62,64,32,49,50,10,11,9,14,11
/player/206003/yvon-mvogo/190075/,13,10,24,24,19,18,14,20,22,27,43,41,58,71,57,22,71,28,74,14,37,13,13,58,20,30,28,18,12,80,74,71,71,79
/player/156443/christoph-janker/190075/,45,22,68,54,30,42,32,40,41,53,54,47,55,67,55,62,75,34,74,30,72,62,32,39,50,64,71,74,73,10,8,10,14,16
/player/242850/simon-asta/190075/,54,28,48,50,34,62,48,37,35,57,68,67,69,55,68,31,61,63,55,32,56,60,55,43,28,41,58,63,64,7,12,9,7,7
/player/211738/mark-flekken/190075/,14,16,11,27,14,12,19,12,28,34,28,36,34,64,38,21,54,28,61,11,32,12,14,35,23,24,15,13,20,72,71,66,70,74
/player/231105/alexandre-olliero/190075/,15,17,20,22,20,13,15,18,23,28,47,45,39,58,41,17,59,23,76,17,19,17,12,23,27,51,10,19,16,68,64,62,61,68
/player/223873/anthony-walongwa/190075/,24,21,66,50,29,27,35,38,47,55,52,50,51,55,53,40,61,53,77,25,67,62,38,27,53,57,62,64,61,15,16,8,13,15
/player/242794/imran-louza/190075/,50,48,47,68,42,64,49,43,57,54,69,66,53,61,74,66,58,61,42,46,54,50,62,51,48,42,49,51,49,7,15,6,6,5
/player/180739/eiji-kawashima/190075/,17,14,14,33,13,12,13,14,33,28,45,43,63,64,46,37,71,31,61,19,16,19,11,29,24,44,10,13,12,70,65,71,67,74
/player/229942/axel-disasi/190075/,21,20,67,43,36,23,24,27,42,43,56,55,39,57,32,54,64,52,90,14,63,60,23,28,36,52,62,65,62,12,8,11,8,6
/player/172198/jessy-moulin/190075/,15,14,15,32,14,13,14,11,35,23,51,52,48,57,56,18,42,32,54,14,20,16,11,29,23,59,14,13,14,70,70,65,66,70
/player/248695/wesley-fofana/190075/,38,29,63,49,33,37,30,33,43,39,59,64,47,57,57,45,73,60,73,37,47,63,38,39,48,44,54,69,68,14,12,9,14,6
/player/240751/gaetan-poussin/190075/,12,7,14,29,9,13,13,11,22,17,17,25,22,55,46,19,58,22,59,6,21,10,7,24,16,51,7,12,14,67,64,63,66,66
/player/241173/lyle-foster/190075/,38,65,58,59,61,64,44,38,45,67,76,72,56,55,66,75,61,55,60,55,38,24,61,58,65,49,36,33,31,5,6,10,9,12
/player/189461/jack-wilshere/190075/,73,62,58,84,64,81,77,71,80,82,68,63,76,76,83,74,66,68,60,72,81,61,77,81,65,80,62,64,65,6,15,15,9,11
/player/203841/nick-pope/190075/,11,14,11,32,14,15,13,12,35,24,50,47,36,70,45,17,72,37,73,15,36,21,13,43,22,62,14,15,14,78,80,74,80,79
/player/198032/dan-burn/190075/,43,25,73,59,22,47,48,46,60,53,42,44,31,65,26,53,55,63,89,29,72,67,37,49,48,62,72,69,69,15,13,7,8,10
/player/242641/rayan-ait-nouri/190075/,65,40,56,59,36,57,48,38,53,63,64,69,73,56,78,43,56,52,43,41,59,59,55,52,40,55,53,64,63,15,11,8,14,12
/player/241210/yannis-clementia/190075/,14,9,12,29,6,11,21,11,31,23,36,37,44,55,34,15,55,28,65,7,25,10,8,32,12,41,10,15,18,60,59,58,60,67
/player/228702/frenkie-de-jong/190075/,75,52,64,89,66,88,83,64,84,88,80,78,84,87,79,68,76,83,74,57,75,80,66,85,45,90,75,74,77,7,13,10,10,9
/player/219683/corentin-tolisso/190075/,67,75,82,84,62,77,66,73,86,81,75,66,75,83,74,82,90,87,77,81,81,76,79,80,70,74,75,78,71,7,10,14,9,14
/player/198784/alex-oxlade-chamberlain/190075/,78,69,39,80,58,84,73,60,75,84,84,85,81,78,88,80,69,82,72,76,77,72,79,81,69,77,67,70,66,16,9,6,9,9
/player/222665/martin-odegaard/190075/,79,59,38,78,68,83,76,72,70,85,76,70,78,74,78,60,46,72,33,65,34,48,65,84,59,78,38,35,32,14,15,15,8,10
/player/225669/kingsley-ehizibue/190075/,60,61,65,65,42,74,52,38,66,72,85,88,70,66,56,72,74,86,80,60,82,64,66,62,44,70,64,65,67,13,10,7,11,11
/player/220708/brandon-borrello/190075/,66,65,39,60,61,69,65,34,37,66,82,85,83,59,76,70,57,66,71,67,59,21,66,63,57,60,20,17,19,13,16,11,6,10
/player/229692/jannik-huth/190075/,17,16,10,33,15,22,22,15,30,24,54,55,50,66,44,25,74,32,63,14,28,25,20,42,24,41,22,14,11,70,65,74,66,72
/player/188383/pierrick-valdivia/190075/,60,67,62,69,51,58,64,68,66,67,54,52,73,69,56,72,73,76,75,72,68,69,64,64,62,67,63,65,63,7,10,15,8,8
/player/224756/arnaud-lusamba/190075/,67,64,56,69,38,77,62,40,63,76,75,68,77,67,74,56,71,68,57,57,56,67,71,68,44,64,61,68,63,9,8,14,6,12
/player/189805/luuk-de-jong/190075/,66,82,93,78,83,66,63,69,66,77,54,60,58,82,60,85,81,84,86,69,54,40,85,69,67,80,58,43,37,16,10,8,8,11
/player/244915/mohammed-salisu/190075/,22,22,63,52,22,44,33,27,27,47,70,67,51,62,58,45,74,67,83,24,64,65,25,24,37,53,64,66,64,7,7,11,10,6
/player/200469/lukas-rupp/190075/,74,64,45,79,63,78,73,60,74,79,70,67,77,74,80,75,66,76,59,67,63,64,68,76,63,70,67,72,69,5,12,7,8,9
/player/243854/mohamed-simakan/190075/,30,27,56,36,28,31,34,32,35,33,61,54,36,54,51,44,68,58,69,27,48,53,28,31,39,46,57,65,65,8,6,6,11,15
/player/164468/gary-cahill/190075/,28,56,84,63,47,56,48,27,60,60,38,42,49,76,47,63,80,61,81,64,84,77,45,56,53,73,79,82,79,5,12,9,5,12
/player/223790/sheraldo-becker/190075/,60,57,42,60,57,70,62,47,54,67,91,93,74,64,73,72,70,72,70,58,53,31,62,58,64,62,21,32,33,6,14,15,16,13
/player/222286/gautier-lloris/190075/,44,29,70,64,34,45,36,28,54,56,53,52,50,60,51,49,67,60,76,35,55,64,34,32,40,61,60,70,68,11,9,14,10,15
/player/233731/alexander-isak/190075/,51,72,66,68,75,74,48,35,47,75,78,76,78,66,64,66,67,66,58,59,41,29,73,66,68,72,27,23,18,7,6,9,7,11
/player/228687/kasper-dolberg/190075/,42,77,70,69,74,74,67,70,54,77,72,77,75,71,67,86,71,70,76,77,32,21,74,69,75,74,28,24,19,7,15,13,9,7
/player/246074/benjamin-goller/190075/,62,61,47,55,69,64,55,42,46,65,67,66,59,39,71,77,48,52,36,53,34,22,54,56,69,52,42,43,36,15,14,14,7,5
/player/246669/bukayo-saka/190075/,63,61,45,60,55,66,60,44,44,63,86,83,83,52,78,64,50,67,56,61,64,40,62,63,58,70,39,34,29,7,8,13,9,13
/player/225028/nemanja-radoja/190075/,44,72,51,77,32,70,37,36,78,73,49,38,53,69,46,63,62,55,66,71,74,77,79,80,42,64,60,80,78,11,13,12,9,7
/player/243449/lucas-perrin/190075/,38,22,57,42,33,36,28,30,48,42,55,55,42,57,56,47,55,63,68,29,58,48,23,36,52,43,58,63,57,9,13,13,13,8
/player/245865/stefan-bajic/190075/,9,5,12,24,8,7,12,11,20,18,28,20,35,45,42,16,55,29,41,9,21,10,5,43,11,25,5,12,9,56,62,57,54,58
/player/211263/lisandro-magallan/190075/,45,35,75,66,27,57,32,34,56,62,53,62,65,70,65,50,90,78,82,33,84,77,34,44,44,66,77,75,71,7,9,7,14,16
/player/205705/zouhair-feddal/200061/,57,40,79,79,49,58,36,38,75,67,55,61,45,70,32,67,74,61,80,56,88,78,52,47,48,69,75,80,75,13,14,12,10,8
/player/194333/rafal-gikiewicz/200061/,18,13,39,24,15,18,19,12,20,19,27,29,38,70,40,48,66,20,68,13,22,12,12,48,19,31,13,14,13,77,73,64,75,78
/player/183556/neven-subotic/200061/,47,29,84,52,31,38,32,51,61,50,47,49,52,76,49,80,73,68,78,46,80,75,47,44,42,75,79,81,75,6,5,10,8,6
/player/222493/marvin-friedrich/200061/,43,35,73,66,35,42,39,26,68,55,54,66,54,72,51,48,69,62,77,29,66,74,29,53,38,57,73,77,75,10,13,13,15,14
/player/202271/akaki-gogia/200061/,66,68,41,67,67,73,76,65,56,75,77,70,87,65,86,70,70,73,58,73,45,28,67,63,60,66,31,22,23,10,9,12,11,16
/player/207562/sebastian-andersson/200061/,32,80,82,72,72,69,39,42,39,74,63,66,61,75,55,76,72,77,80,61,72,25,78,62,63,65,21,30,24,10,9,14,15,6
/player/158394/ken-reichel/200061/,70,64,60,70,69,66,61,63,59,66,65,69,63,68,55,74,71,78,76,69,69,70,62,57,60,71,68,70,69,9,8,8,6,16
/player/244390/marius-bulter/200061/,69,71,57,69,67,75,68,45,59,72,77,83,71,68,72,68,44,70,76,67,65,39,71,61,55,67,45,48,39,7,7,6,14,13
/player/193420/manuel-schmiedebach/200061/,62,28,52,67,46,66,56,49,66,67,65,63,74,67,81,65,84,76,65,54,75,68,61,66,47,70,72,68,66,15,11,9,15,12
/player/193254/christopher-trimmel/200061/,77,60,70,69,56,68,57,42,62,67,66,70,62,72,55,61,54,85,80,56,75,68,65,65,59,64,71,76,69,16,8,6,8,15
/player/212242/robert-andrich/200061/,69,54,65,75,45,69,76,75,72,73,64,62,58,72,57,78,68,76,78,64,74,72,65,68,58,67,59,67,64,7,9,10,13,15
/player/158856/christian-gentner/200061/,68,69,79,75,73,69,70,55,73,73,34,34,50,71,48,80,61,67,77,76,74,75,74,75,64,77,67,77,76,15,11,16,7,8
/player/188943/kevin-trapp/200061/,13,13,11,25,12,10,14,12,12,24,45,52,42,81,37,59,75,45,73,13,30,22,12,46,17,62,15,14,10,82,77,79,83,85
/player/229752/djibril-sow/200061/,71,65,62,76,69,73,67,64,74,75,76,77,74,74,75,70,71,79,75,69,68,72,70,71,58,72,73,72,67,6,12,9,7,8
/player/189068/bas-dost/200061/,38,84,92,73,82,66,61,30,37,75,44,49,34,81,32,81,49,56,91,70,72,39,87,67,90,81,38,55,26,6,12,15,11,8
/player/208574/filip-kostic/200061/,88,74,59,75,70,85,79,80,73,83,89,87,76,81,76,84,67,91,77,78,78,63,79,81,64,80,69,72,68,13,14,12,12,13
/player/201922/martin-hinteregger/200061/,53,65,82,67,63,54,58,63,81,65,65,78,62,75,62,83,86,72,84,71,82,76,67,65,61,74,80,84,83,14,14,9,13,10
/player/232730/daichi-kamada/200061/,74,70,53,73,60,79,71,68,65,79,83,67,77,70,72,73,68,70,59,65,55,28,74,72,71,80,30,42,34,6,10,11,6,11
/player/227873/almamy-toure/200061/,76,60,70,73,30,76,70,35,63,77,69,77,65,70,64,60,74,76,75,45,67,72,66,62,40,68,72,77,74,11,15,7,7,12
/player/181098/makoto-hasebe/200061/,74,45,67,78,57,68,70,63,77,76,55,62,69,82,72,54,74,65,68,53,75,79,61,76,61,82,83,80,77,10,12,10,15,9
/player/207920/erik-durm/200061/,71,50,62,69,43,65,60,35,58,71,77,75,70,71,66,66,74,77,66,44,67,72,68,60,55,69,72,71,73,12,14,8,15,11
